density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureD,90,918.0867318000946,0.050049264004902,2.962883711008345
High,architectureD,91,947.2785593515592,0.0500761579704731,2.9764777076201017
High,architectureD,92,944.4191896503984,0.0500770237423197,2.9751648029244873
High,architectureD,93,923.0347598281322,0.0501467035882031,2.9652180560825774
High,architectureD,94,874.6888351827901,0.050032181803498,2.9418535830825343
High,architectureD,95,940.750844258928,0.0501040736274529,2.973474616741388
High,architectureD,96,947.7991316899604,0.050121193254138,2.9767163064920683
High,architectureD,97,923.6017448385124,0.0501271231622493,2.9654847447009876
High,architectureD,98,957.0657059271508,0.0501026913977343,2.980941754644167
High,architectureD,99,884.523574742577,0.0500565761117562,2.946709412422874
High,architectureD,100,868.2642316389831,0.0500987719799186,2.938651910521959
High,control,1,928.1330804599254,0.0500617784657562,2.9676102520439116
High,control,2,816.7370358786451,0.0500839559728112,2.912082249616956
High,control,3,806.8258515705185,0.0500885949790473,2.9067798050272886
High,control,4,816.7230476754945,0.0500395036001562,2.9120748114193513
High,control,5,667.139798595986,0.0500790954575882,2.8242168495044218
High,control,6,810.7004344068174,0.0500622315725253,2.9088604057302816
High,control,7,725.0543106716676,0.0501236092553938,2.860370538904233
High,control,8,872.6964122237168,0.0500270710092498,2.9408631905253957
High,control,9,870.4977445194107,0.0501400673593212,2.9397676501873615
High,control,10,817.1525960726077,0.0501199740073738,2.9123031647871103
High,control,11,837.5204704360326,0.0500455666232289,2.9229954307402433
High,control,12,807.7276168745343,0.0500270716599351,2.907264932022316
High,control,13,799.9568586385268,0.0501291132149267,2.9030665662914004
High,control,14,798.1301340364806,0.0500929080629652,2.9020737082507697
High,control,15,807.1039792588734,0.0500845276314979,2.906929488513157
High,control,16,772.5587841150787,0.0500848070383214,2.8879315348871653
High,control,17,838.9298118431166,0.0501137132369988,2.923725627569666
High,control,18,842.9210268501432,0.0500582098841161,2.9257868875431052
High,control,19,772.450539073126,0.0500958450676523,2.8878706805948515
High,control,20,874.719125572257,0.0501237003075714,2.9418686223978874
High,control,21,768.0192551246546,0.0500308480501626,2.8853721084293733
High,control,22,813.2540118045576,0.0500441657566925,2.9102262143458795
High,control,23,797.796810013275,0.0500728066103177,2.901892295452886
High,control,24,731.7839218647204,0.0501230808539306,2.8643828633056323
High,control,25,781.0433300973656,0.0501067923744195,2.89267512798766
High,control,26,800.7466320291505,0.0501096821114197,2.9034951206805597
High,control,27,711.647603046076,0.0500975254966022,2.852264990913813
High,control,28,806.899269517576,0.0501372240466293,2.9068193223018044
High,control,29,905.4008121023523,0.0500902762974934,2.956840879701328
High,control,30,869.5526459316719,0.0501706614939025,2.939295880928122
High,control,31,868.0016096802226,0.0500935302713694,2.938520530561964
High,control,32,762.6982028004031,0.0500930392607676,2.8823527230311847
High,control,33,793.7141242147841,0.0501365298830425,2.89966410868407
High,control,34,883.1342945421491,0.0500691937534719,2.946026749946633
High,control,35,810.0831987089191,0.050085342187153,2.908529624909063
High,control,36,887.7181881753196,0.050042558990301,2.948275118092818
High,control,37,856.8187619038993,0.0500834377872569,2.9328889677469103
High,control,38,829.3539298134654,0.0500823007441125,2.9187399068617346
High,control,39,840.9994340604162,0.0501131289231549,2.924795703545212
High,control,40,783.7565511693334,0.0500477094698668,2.894181183982059
High,control,41,852.6865207654288,0.0500747693227946,2.930789397727684
High,control,42,808.5154970799102,0.0501584348148799,2.907688348586006
High,control,43,792.5694970901824,0.0501078783660773,2.899037354018446
High,control,44,792.6161418724356,0.050090139152804,2.8990629126294376
High,control,45,748.610779376597,0.0501195476901537,2.8742560763050795
High,control,46,788.8700248737744,0.0500415304286094,2.897005454248679
High,control,47,943.3408030197116,0.0501532158237107,2.974668619706464
High,control,48,747.3708913630095,0.0501141237056095,2.8735361789208937
High,control,49,810.0294989194628,0.050101580763553,2.9085008349091046
High,control,50,856.7631758309669,0.0500550222085793,2.932860792000864
High,control,51,754.701331035729,0.0500740367916251,2.877775115939407
High,control,52,786.0045172285534,0.0500891294984268,2.895425041970447
High,control,53,836.6555927778517,0.0500653827543954,2.9225467185215748
High,control,54,788.5770996964927,0.050116669215757,2.896844160995061
High,control,55,746.227091582566,0.050099220561603,2.872871011940452
High,control,56,851.5733384396165,0.0501505970772708,2.9302220558313246
High,control,57,853.6009246087294,0.0501040267437749,2.9312548768384517
High,control,58,744.1405035635293,0.0500918235809447,2.8716549438271715
High,control,59,781.5251676445954,0.0500638608411424,2.8929429682709764
High,control,60,834.2868865160594,0.0501183341757874,2.9213154173121305
High,control,61,839.9555515643319,0.0500198663111626,2.9242563048463057
High,control,62,817.0156457715893,0.0500201885009147,2.912230373309901
High,control,63,813.8080101602714,0.0501423802280827,2.910521960217788
High,control,64,854.0988449480482,0.0501064128254397,2.931508134543086
High,control,65,874.4141983271962,0.050044260111742,2.941717200868786
High,control,66,729.5099875222064,0.0501261906582803,2.863031242077435
High,control,67,878.2217620306477,0.0500871548688805,2.943604194568331
High,control,68,817.3942763117468,0.0500451862226416,2.9124315923003024
High,control,69,793.0614610929304,0.050067398512267,2.89930684580333
High,control,70,792.883750906653,0.0501158711093136,2.8992095176572916
High,control,71,769.1611113778181,0.0501049388335223,2.88601731828489
High,control,72,870.3479353393728,0.0500608582409479,2.9396929034121104
High,control,73,806.156204025413,0.0501171937784493,2.906419200581183
High,control,74,823.1676132279047,0.0501210457611316,2.9154882751738382
High,control,75,827.7875016961634,0.0501100853765778,2.917918864943014
High,control,76,784.16006953829,0.0501493430945621,2.894404723681223
High,control,77,850.7722779130228,0.0500845465134977,2.929813330142832
High,control,78,777.1276021918395,0.0500774626208934,2.890492334602578
High,control,79,873.0127657051316,0.0500648324554843,2.9410205942608525
High,control,80,781.4063373533418,0.0500564875475118,2.8928769291135232
High,control,81,877.7153540507584,0.0500520482934225,2.9433536956235327
High,control,82,833.2988639419955,0.0499951057305206,2.9208007897411004
High,control,83,870.0027755637961,0.0501180339827726,2.93952063814749
High,control,84,723.726616331878,0.0500298427502804,2.8595745448707723
High,control,85,793.4625081874487,0.0500286524153902,2.8995264107733085
High,control,86,899.9136244074372,0.0500884775162192,2.9542008269466304
High,control,87,843.6608464894339,0.0500701125074943,2.9261678943742995
High,control,88,808.1704740725881,0.0500790254517498,2.9075029797597054
High,control,89,711.9460179307227,0.0500506716436684,2.8524470652610265
High,control,90,845.8330060803357,0.0501104347722379,2.927284628172998
High,control,91,875.3801659661004,0.0501077874556559,2.9421967023078697
High,control,92,761.947221810168,0.0501258188087563,2.8819248898823298
High,control,93,798.4842962061405,0.0501017607254009,2.902266379287172
High,control,94,862.2698854748013,0.0500452489203743,2.9356432187569035
High,control,95,874.7784684891292,0.050017942223878,2.941898084914938
High,control,96,827.087921877742,0.0501583963298657,2.917551678786809
High,control,97,797.9284543910314,0.0501157036697132,2.9019639524332423
High,control,98,858.3254260638166,0.0500519915094896,2.933651977765117
High,control,99,801.2424131994233,0.05008459439923,2.9037639303006957
High,control,100,830.8312163223013,0.0499885614219429,2.919512805655348
