density,architecture,repetition,absorbedPAR_umol_m2_s1,log_absorbedPAR_umol_m2_s1
Low,A-Gradient45-90,72,19.76166719848369,1.2958235811705512
Low,A-Gradient45-90,73,18.28617277725345,1.2621228188909872
Low,A-Gradient45-90,74,13.328613648941875,1.1247849794269278
Low,A-Gradient45-90,75,15.55196995581104,1.191785408587981
Low,A-Gradient45-90,77,8.647992974731155,0.9369153281426715
Low,A-Gradient45-90,78,17.891438452957708,1.2526452587936576
Low,A-Gradient45-90,79,32.382199906171245,1.510306349502501
Low,A-Gradient45-90,7,21.73120271314371,1.3370837630083818
Low,A-Gradient45-90,80,29.49173631011632,1.4697003421585877
Low,A-Gradient45-90,81,15.06625234650432,1.178005237208909
Low,A-Gradient45-90,82,24.041416739970348,1.3809600566843636
Low,A-Gradient45-90,83,22.751846664144423,1.3570166521359788
Low,A-Gradient45-90,84,22.333572337611148,1.3489581956386387
Low,A-Gradient45-90,85,16.115575854327698,1.2072458286748278
Low,A-Gradient45-90,86,19.558436576971808,1.2913341360788315
Low,A-Gradient45-90,87,26.599162715592268,1.4248679661904236
Low,A-Gradient45-90,88,20.896587477790472,1.3200753693373317
Low,A-Gradient45-90,89,15.327498016838916,1.1854712686077227
Low,A-Gradient45-90,8,19.89374611074894,1.2987165710599982
Low,A-Gradient45-90,90,30.53586085494483,1.4848101679632022
Low,A-Gradient45-90,91,22.94707765304299,1.3607273852994706
Low,A-Gradient45-90,92,11.70409211640986,1.0683377312214122
Low,A-Gradient45-90,93,28.67609051924947,1.4575199426146996
Low,A-Gradient45-90,94,20.34873880259589,1.308537497195303
Low,A-Gradient45-90,95,20.094556616471568,1.3030784279879122
Low,A-Gradient45-90,96,13.33960041761144,1.125142820658079
Low,A-Gradient45-90,97,21.3098134814186,1.3285796484779198
Low,A-Gradient45-90,98,17.545914805565932,1.244176016304749
Low,A-Gradient45-90,99,30.360432540400023,1.482307954594022
Low,A-Gradient45-90,9,19.57846450328069,1.2917786280237278
Low,B-Gradient90-45,100,28.266715684992747,1.4512753506633511
Low,B-Gradient90-45,10,20.81657946020628,1.318409368613525
Low,B-Gradient90-45,11,21.71653135957271,1.3367904594206985
Low,B-Gradient90-45,12,33.979075074192004,1.5312115530014898
Low,B-Gradient90-45,13,23.857647373754418,1.377627615236594
Low,B-Gradient90-45,14,22.67896076995014,1.3556231497703957
Low,B-Gradient90-45,15,20.0537912756382,1.302196490394436
Low,B-Gradient90-45,16,13.575661317637625,1.1327609947695605
Low,B-Gradient90-45,17,25.55410585830631,1.4074606895331956
Low,B-Gradient90-45,18,19.182997496923576,1.2829164701266198
Low,B-Gradient90-45,19,22.04827312855368,1.34337458019347
Low,B-Gradient90-45,1,20.450617724267808,1.3107064306900162
Low,B-Gradient90-45,20,23.0662744685558,1.362977455448508
Low,B-Gradient90-45,21,18.05817692258781,1.2566739036505297
Low,B-Gradient90-45,22,28.54400842291042,1.455514960849861
Low,B-Gradient90-45,23,32.19378307096193,1.5077720133525174
Low,B-Gradient90-45,24,35.34424208178724,1.548318673131941
Low,B-Gradient90-45,25,26.41403392472055,1.4218347312888882
Low,B-Gradient90-45,26,25.32647194129216,1.4035746953908235
Low,B-Gradient90-45,27,29.4726886437532,1.4694197561378182
Low,B-Gradient90-45,28,25.92688836314468,1.413750397686999
Low,B-Gradient90-45,29,27.939552070214127,1.4462194391799645
Low,B-Gradient90-45,2,23.832893303812448,1.3771767687251821
Low,B-Gradient90-45,30,33.78056643866711,1.5286669276247162
Low,B-Gradient90-45,31,23.8444778008292,1.3773878157318624
Low,B-Gradient90-45,32,24.693889974062497,1.3925895087735614
Low,B-Gradient90-45,33,22.174858762233104,1.345860862371717
Low,B-Gradient90-45,34,33.637025460105306,1.5268175839338645
Low,B-Gradient90-45,35,22.41554283034862,1.350549260505869
