density,architecture,repetition,absorbedPAR_umol_m2_s1,area_m2[m^2],log_absorbedPAR_umol_m2_s1
High,architectureC,81,739.4757859569506,0.0500609983061617,6.605941537810776
High,architectureC,82,832.2827231365396,0.0501271968766528,6.724172194560557
High,architectureC,83,810.5649372611273,0.0500753906297702,6.697731457967686
High,architectureC,84,768.8154405103242,0.0501417218766822,6.644850941364815
High,architectureC,85,724.1852232824165,0.0501059788585805,6.585047192928974
High,architectureC,86,831.3194100803194,0.050106736840379,6.723014089332566
High,architectureC,87,827.9655176973307,0.0501285657257589,6.718971508224992
High,architectureC,88,779.4747616735108,0.0501547899516356,6.658620310389972
High,architectureC,89,758.1720640524237,0.0501271975470226,6.630910357312991
High,architectureC,90,727.3207261983312,0.0500500750668074,6.589367544208501
High,architectureC,91,759.4379778532264,0.0501462160512805,6.632578656888583
High,architectureC,92,800.2455513350105,0.0500313689235725,6.6849186197405
High,architectureC,93,858.4629286493602,0.0500357643388267,6.75514349786687
High,architectureC,94,864.8547053272918,0.050104691754626,6.762561522103324
High,architectureC,95,802.2298333196145,0.0501542083276451,6.687395142023171
High,architectureC,96,805.7871875459175,0.0500682385091538,6.691819672340339
High,architectureC,97,823.5719730425863,0.0500579408407812,6.713650944757446
High,architectureC,98,830.110206375621,0.050130163517957,6.721558470742132
High,architectureC,99,796.0440291019818,0.0500658890118361,6.679654497256867
High,architectureC,100,727.1727435741645,0.0501148015781255,6.589164060827169
High,architectureD,1,936.5858125083064,0.0500530661440556,6.842241148768286
High,architectureD,2,944.7901543238372,0.0501125892659529,6.8509628439184365
High,architectureD,3,930.9609628490564,0.0501390597863982,6.836217346053235
High,architectureD,4,915.6651239818876,0.0501071809164704,6.819650712658968
High,architectureD,5,949.48912460999,0.0500397691398815,6.855924076379468
High,architectureD,6,919.1288764407818,0.0500557313256118,6.823426348041323
High,architectureD,7,928.223861674448,0.050054953263095,6.8332729339475
High,architectureD,8,879.0218546853085,0.0500990744759053,6.778809760499312
High,architectureD,9,915.4579154078248,0.0501177252932392,6.8194243940878065
High,architectureD,10,853.8535657678628,0.050132211772158,6.749759710430241
High,architectureD,11,951.4050144693708,0.0501406330665233,6.857939854605871
High,architectureD,12,926.7241056580908,0.0501185057752267,6.831655900618731
High,architectureD,13,906.3339099379156,0.0500873474638655,6.80940779215899
High,architectureD,14,943.0997603073936,0.0501134718602499,6.849172067395839
High,architectureD,15,964.4070367619272,0.0501599600697695,6.8715134427983635
High,architectureD,16,878.576422719786,0.0501726104094619,6.778302896125599
High,architectureD,17,888.7082200956679,0.0501183713124738,6.789768970274813
High,architectureD,18,919.9317103045591,0.0501004162305579,6.82429943935823
High,architectureD,19,887.8586008920577,0.0500845395805598,6.788812497083549
High,architectureD,20,870.5595094307869,0.0501241760919157,6.769136119227516
High,architectureD,21,971.9533876876692,0.0501159394889882,6.879307848256721
High,architectureD,22,955.509799336398,0.0501018723872062,6.862245019343487
High,architectureD,23,880.654483009674,0.0500591350833199,6.780665361734443
High,architectureD,24,913.7161481259636,0.050122823241886,6.817519963183156
High,architectureD,25,829.1305710333265,0.0501075172084871,6.720377646994956
High,architectureD,26,903.3850577881208,0.0500155642080001,6.806148883110417
High,architectureD,27,903.244025885653,0.0500536061790398,6.805992755985011
High,architectureD,28,831.5378370416539,0.0501274719953221,6.723276802157698
High,architectureD,29,1016.0021627077044,0.0501380865155934,6.923630756785477
High,architectureD,30,902.7324289167263,0.0500289778659227,6.805426196015471
High,architectureD,31,949.6433741766552,0.0501328131465551,6.856086518512497
High,architectureD,32,913.2832865207928,0.0500780483901634,6.817046113432509
High,architectureD,33,921.8566641452704,0.0501182797353912,6.826389749589658
High,architectureD,34,896.6059880219941,0.0501249759018302,6.79861651028703
High,architectureD,35,846.8150355600451,0.0500152670222561,6.741482294842386
High,architectureD,36,962.358159440126,0.0501171836043869,6.86938668848693
High,architectureD,37,980.6614935734976,0.0500826552050983,6.888227337401349
High,architectureD,38,851.7354897113516,0.0500866786698045,6.7472760205419595
High,architectureD,39,963.7099022721508,0.050027050508571,6.8707903180686944
High,architectureD,40,971.8631312770664,0.0500312674276194,6.87921498310223
High,architectureD,41,952.576299921063,0.0500905680530828,6.859170208696633
High,architectureD,42,949.9596331762384,0.0501259393764004,6.856419492298368
High,architectureD,43,902.4343888099366,0.0501162247460544,6.805095988184736
High,architectureD,44,980.633507109532,0.0500669868324232,6.8881987986410325
High,architectureD,45,923.354993314534,0.0501099343958259,6.828013768701523
High,architectureD,46,919.2320771814012,0.0501086554595101,6.823538622772272
High,architectureD,47,923.566386329471,0.0501032788207701,6.828242682631688
High,architectureD,48,897.2064313280598,0.050079363147664,6.799285970841561
High,architectureD,49,901.9088037303476,0.0500495245885305,6.804513410439408
High,architectureD,50,823.868990454266,0.0501296118188996,6.714011525101724
High,architectureD,51,951.939565306224,0.0500634922030312,6.858501550955116
High,architectureD,52,952.868683626078,0.0500621950294491,6.859477101532516
High,architectureD,53,993.9103262860588,0.0501258100383448,6.901646987582991
High,architectureD,54,901.7341217732516,0.0501240289869297,6.804319711392693
High,architectureD,55,874.1354080409519,0.0501566725372578,6.773235292763901
High,architectureD,56,927.8440585436643,0.0500813221938649,6.832863678303406
High,architectureD,57,1001.5157726344628,0.0500467765559044,6.909269903992805
High,architectureD,58,971.2159479109152,0.0500464445831761,6.878548841001257
High,architectureD,59,963.559436540732,0.0500864348882843,6.870634174110303
High,architectureD,60,927.101562020856,0.0499853573376431,6.832063119457657
